rain,radarX,radarY,date,text,latlon,tiffile,labels
5580.0,365.0,414.0,20131013,Opschaling | #NederhorstDenBerg | Pr 3 Wateroverlast (GRIP: 2) VREELANDSEWEG  NEDERHORST DEN BERG 9093 1091  | http://t.co/YA2J5m0Ndk #p2000,"(52.2207826, 5.1374307)",ahn2_5_31fn2.tif,1
5580.0,365.0,414.0,20131013,Opschaling | #NederhorstDenBerg | Pr 3 Wateroverlast (GRIP: 2) VREELANDSEWEG  NEDERHORST DEN BERG 9093 1091  | http://t.co/GArBf1hTMe #p2000,"(52.2207826, 5.1374307)",ahn2_5_31fn2.tif,1
6990.0,367.0,429.0,20131013,'n Vijver onder 't viaduct bij stadion Galgenwaard #wateroverlast,"(52.08736642, 5.15238614)",ahn2_5_31hz2.tif,1
7000.0,369.0,429.0,20131013,De eerste overstroming is een feit. Ook het balkon stroomt over! #HorrorHerfst #Utrecht http://t.co/2qys8qQ7nK,"(52.08414684, 5.17442482)",ahn2_5_32cz1.tif,1
993.0,393.0,317.0,20131013,Hier en daar flinke wateroverlast......................,"(53.0309959, 5.6593584)",ahn2_5_10hn1.tif,1
347.0,418.0,314.0,20131013,Dat bedoel ik @RogervLoon: Acute wateroverlast... http://t.co/zMTmKSi0og,"(53.03305072, 6.02660736)",ahn2_5_11dn2.tif,1
24.0,442.0,290.0,20131013,#regen? #wateroverlast? Dacht het niet! Chech de zonnestralen op onze kamervloer... #ergaatnietsbovengroningen http://t.co/1R7xiDtMnC,"(53.21586462, 6.40863223)",ahn2_5_07cn1.tif,1
1553.0,442.0,402.0,20131013,En wie durft nu nog te zeggen dat herfst zo heerlijk is? #regen #wateroverlast,"(52.2571809, 6.2281392)",ahn2_5_33fn1.tif,1
100.0,452.0,314.0,20131013,"Hee, de #zon. Kan ik hier in #assen nog even in de tuin werken. Hoe anders is het in ZW NL. Sterkte daar! #wateroverlast #herfst","(53.00573243, 6.51554151)",ahn2_5_12dn1.tif,1
44.0,457.0,294.0,20131013,"Fijn voor de #4mijl lopers!  ""@WeerGroningen: In zw  Nederland flinke wateroverlast. Groningen blijft, op een zeer lokale bui na, droog.""","(53.1684519, 6.6178898)",ahn2_5_07dz2.tif,1
331.0,489.0,404.0,20131013,"Wateroverlast door extreme regenval in delen Brabant, Zeeland en Zuid-Holland http://t.co/zg15p1Zsw0","(52.19277368, 6.8908843)",ahn2_5_34fz2.tif,1
438.0,283.0,487.0,20131014,zo 13 okt - Zeeuwse brandweerkorpsen druk door wateroverlast. - 14:19 #zierikzee http://t.co/CsIBliJjjP,"(51.65, 3.91944)",ahn2_5_64hz1.tif,1
456.0,289.0,468.0,20131014,Wateroverlast Stellendam @ Stellendam http://t.co/Zgd70gEMKQ,"(51.80517427, 4.02642738)",ahn2_5_43an1.tif,1
325.0,297.0,462.0,20131014,@pape0003 Mooi gebaar om 2 dompelpompen belangeloos beschikbaar te stelllen voor wateroverlast #Stellendam,"(51.8531651, 4.141412)",ahn2_5_37cz2.tif,1
325.0,297.0,462.0,20131014,"@rijnmondveilig Complimenten voor alle hulpverleners die zich bezig gehouden hebben en nog steeds bezighouden
 met de wateroverlast","(51.8531657, 4.1414136)",ahn2_5_37cz2.tif,1
336.0,304.0,448.0,20131014,de vloer is eruit... #waterschade aan het opnemen... http://t.co/54gQH3UYQX,"(51.96668834, 4.25389454)",ahn2_5_37bz2.tif,1
260.0,318.0,451.0,20131014,Soms is een zwembad te nat? http://t.co/SQLbEF1N3n,"(51.93228369, 4.44086)",ahn2_5_37ez2.tif,1
260.0,318.0,451.0,20131014,"Gisteren gebeld 14-01, ben teruggebeld maar nog niets gebeurd. Wateroverlast Overschie! 14-010 nu niet bereikbaar! Alle pompen bij","(51.93228445, 4.44085501)",ahn2_5_37ez2.tif,1
307.0,326.0,438.0,20131014,"Van Beverninghlaan #Gouda, wateroverlast binnen. Brandweer onderweg.","(52.04472522, 4.57031915)",ahn2_5_30hz2.tif,1
326.0,327.0,437.0,20131014,"Mosstraat #Gouda, wateroverlast in schuur. Brandweer ter plaatse.","(52.0460706, 4.58170495)",ahn2_5_30hz2.tif,1
363.0,328.0,442.0,20131014,Benedenkerkseweg #Stolwijk wateroverlast in huis. Brandweer onderweg.,"(52.00787436, 4.58647115)",ahn2_5_38an1.tif,1
433.0,332.0,437.0,20131014,@YannickEling @arjanpoppen verwachten ze weer wateroverlast dan? #huiliehuilie 😜,"(52.0423245, 4.64986968)",ahn2_5_31cz1.tif,1
1019.0,335.0,454.0,20131014,"Wateroverlast op diverse VTV,s in Rotterdam, de werkzaamheden stagneren.
Het Waterschap draait overuren. http://t.co/TZ6ECPGxm1","(51.89754396, 4.67596727)",ahn2_5_38cn2.tif,1
633.0,345.0,396.0,20131014,"#Nederland is in t geheel niet bestand tegen de #wateroverlast van de toekomst,dat voor een land dat zegt water te hebben overwonnen in 1953","(52.39083001, 4.88149364)",ahn2_5_25ez1.tif,1
572.0,347.0,400.0,20131014,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , Blasiusstraat 107 AMSTERDAM [ ASW ] http://t.co/sYU0FiWjdr #p2000","(52.3561515, 4.9076126)",ahn2_5_25gn1.tif,1
792.0,368.0,413.0,20131014,Brandweer rukt honderden keren uit voor wateroverlast en schade #hilversum http://t.co/PWtcBKdFg4,"(52.22333, 5.17639)",ahn2_5_32an1.tif,1
775.0,368.0,491.0,20131014,"@tjerkdevries3 ik lees net in spits over de wateroverlast op Goeree-Overflakkee! Wist je dat Goeree geen Zeeland, maar Zuid-Holland is?","(51.5604992, 5.08267944)",ahn2_5_50fn1.tif,1
515.0,375.0,443.0,20131014,Gelukkig ben ik niet zo nat geworden!!!! Twee uur in de regen gestaan. #wateroverlast,"(51.95922089, 5.23885269)",ahn2_5_39az1.tif,1
727.0,376.0,414.0,20131014,"""@rtvutrecht: Tunnel Van Sijpesteijnkade bij Utrecht CS dicht vanwege wateroverlast http://t.co/ss37cholq6 #Utrecht""","(52.21054909, 5.28532177)",ahn2_5_32an2.tif,1
63.0,400.0,298.0,20131014,@MirellavMarkus @MichielBorstlap @boijmans @AVRO_Kunst Trek de regenlaarsjes maar aan #waterschade,"(53.18576515, 5.78997077)",ahn2_5_06cz1.tif,1
531.0,406.0,436.0,20131014,Wateroverlast door hevige regenval #bennekom http://t.co/Eg6GnCxSm1,"(51.99833, 5.67639)",ahn2_5_39fn1.tif,1
531.0,406.0,436.0,20131014,Wateroverlast in provincie #bennekom http://t.co/BCDDovMdFx,"(51.99833, 5.67639)",ahn2_5_39fn1.tif,1
320.0,441.0,415.0,20131014,http://t.co/uciod9ORT8,"(52.1427434, 6.2042574)",ahn2_5_33hn1.tif,1
698.0,297.0,462.0,20131015,#Brandweer in #Stellendam veel succes gewenst bij de bestrijding van de wateroverlast.,"(51.8531576, 4.1414003)",ahn2_5_37cz2.tif,1
710.0,299.0,465.0,20131015,"Het water is iets gezakt, maar nog steeds geen pad zichtbaar #Wateroverlast #Dag2 http://t.co/v34PqUM1jH","(51.831176, 4.161987)",ahn2_5_37dz1.tif,1
878.0,311.0,443.0,20131015,Napraten met het Team Waterhuishouding over de wateroverlast van de laatste dagen (@ Hoogheemraadschap van Delfland) http://t.co/R9CVsNaQ6M,"(52.01155714, 4.35512841)",ahn2_5_37en1.tif,1
844.0,315.0,453.0,20131015,Kijk naar de reportage op popuptv.nl voor een impressie van mijn werk gisteren tijdens de wateroverlast periode. #schiedam,"(51.91864343, 4.39905212)",ahn2_5_37gn2.tif,1
912.0,321.0,437.0,20131015,Storm en wateroverlast teistert Zoetermeer #zoetermeer http://t.co/X5n31Ro19O,"(52.0575, 4.49306)",ahn2_5_30hz1.tif,1
829.0,347.0,447.0,20131015,Wateroverlast beperkt gebleven in regio [foto's] #schoonhoven http://t.co/5gTgtp5Cbo,"(51.9475, 4.84861)",ahn2_5_38bz2.tif,1
131.0,321.0,452.0,20131016,#1400231 | #Rotterdam | PRIO 2 TS231 MAASTUNNEL O BUIS Rotterdam Wateroverlast Vak: 95997499 | http://t.co/3O0XwrYo7P #p2000,"(51.924216, 4.481776)",ahn2_5_37fz1.tif,1
121.0,426.0,373.0,20131016,PRIO 2 Wateroverlast : WVF Tennisclub : Stinsweg : 15 8042AZ Zwolle 1631,"(52.5185032, 6.0535116)",ahn2_5_21gz1.tif,1
121.0,426.0,373.0,20131016,PRIO 2 Wateroverlast : WVF Tennisclub : Stinsweg : 15 8042AZ Zwolle 1631 #p2000 #watiserloos,"(52.5197762, 6.0540906)",ahn2_5_21gz1.tif,1
121.0,426.0,373.0,20131016,#MON | #Zwolle | PRIO 2 Wateroverlast : WVF Tennisclub : Stinsweg :  8042AZ Zwolle 1631 | http://t.co/xwajRk1fEM #p2000,"(52.5185032, 6.0535116)",ahn2_5_21gz1.tif,1
140.0,486.0,293.0,20131016,extra heffing voor onderhoud? #wtf “@OldambtNL: Wateroverlast weg uit Winschoten voor een tientje http://t.co/ymCk9416zn”,"(53.14875127, 7.03074953)",ahn2_5_13an1.tif,1
53.0,337.0,464.0,20131017,#ZHZ | #Dordrecht | Wateroverlast BANKASTRAAT DORDRECHT Leiding gesprongen | http://t.co/uJX4cuJFFY #p2000,"(51.8085611, 4.68522)",ahn2_5_44an2.tif,1
272.0,368.0,487.0,20131019,PRIO 2 6735 DINO KINDERDAGVERBLIJF MAHLERSTRAAT 230 TILBURG (TIL434) Wateroverlast (INC: 10) #p2000 #watiserloos,"(51.589374, 5.083103)",ahn2_5_44hz1.tif,1
646.0,424.0,362.0,20131019,PRIO 2 Wateroverlast : WZC IJsselheem Loc.De Meente OMS 700530 : Dorus Rijkersstraat : 2 8281DG Genemuiden 2090 1832 (OVDB Alarm),"(52.6192256, 6.0421889)",ahn2_5_21bz2.tif,1
646.0,424.0,362.0,20131019,#MON | #Genemuiden | PRIO 2 Wateroverlast : WZC IJsselheem Loc.De Meente OMS 700530 : Dorus Rijkersstraat :  | http://t.co/UOmnfU8nBh #p2000,"(52.619402, 6.042237)",ahn2_5_21bz2.tif,1
919.0,427.0,343.0,20131019,PRIO 2 Wateroverlast : : Harm Wichersweg : 4 8343XE Zuidveen 1231,"(52.7776613, 6.1103438)",ahn2_5_16gn1.tif,1
919.0,427.0,343.0,20131019,13:36:01 P2 Wateroverlast : : Harm Wichersweg : 4 8343XE #Zuidveen 1231,"(52.7776613, 6.1103438)",ahn2_5_16gn1.tif,1
919.0,427.0,343.0,20131019,#MON | #Zuidveen | PRIO 2 Wateroverlast : : Harm Wichersweg :  8343XE Zuidveen 1231 | http://t.co/aYUUOo1Qua #p2000,"(52.7776613, 6.1103438)",ahn2_5_16gn1.tif,1
19.0,342.0,402.0,20131022,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , John M. Keynesplein 1 AMSTERDAM [ HVT ] http://t.co/XDhNqKGT77 #p2000","(52.3409054, 4.8253134)",ahn2_5_25dn2.tif,1
29.0,350.0,399.0,20131022,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , Carolina MacGillavrylaan 1692 AMSTERDAM [ ASV ] http://t.co/OX2lwbEVsE #p2000","(52.3573911, 4.941879)",ahn2_5_25gn1.tif,1
1354.0,363.0,491.0,20131022,PRIO 2 6733 `T HOOGE VEER BREDASEWEG 375 B TILBURG (TIL276) Wateroverlast (INC: 09) #p2000 #watiserloos,"(51.564146, 5.0101593)",ahn2_5_50en2.tif,1
4.0,324.0,453.0,20131023,@DronkersJH zeer goed! @hollandsedelta kampte tijdens wolkbreuk met vele kapotte noodpompen. #VoornePutten #wateroverlast,"(51.91066425, 4.52538248)",ahn2_5_37hn2.tif,1
654.0,481.0,291.0,20131023,0:33:27 P 2 Wateroverlast KERKPAD 25 VEENDAM 012431,"(53.1728271, 6.9683108)",ahn2_5_08cz1.tif,1
90.0,338.0,400.0,20131025,Prio: 1 Letsel Zuidermolenweg AMSTERDAM http://t.co/CKQ9mBhjg9 #p2000,"(52.3598904, 4.7838862)",ahn2_5_25dn1.tif,1
79.0,343.0,398.0,20131025,A1 13160 AMSTERDAM Orteliuskade 21 http://t.co/8nAZXuZGYE #p2000,"(52.3699692, 4.8483339)",ahn2_5_25dn2.tif,1
80.0,345.0,397.0,20131025,A1 13103 AMSTERDAM Karthuizersplantsoen 111 http://t.co/BgbRG5Uiz0 #p2000,"(52.3791832, 4.8817999)",ahn2_5_25ez1.tif,1
80.0,345.0,397.0,20131025,"HV 1 GEZONDHEID , Marnixstraat 139 AMSTERDAM [ ALH ASH ] http://t.co/HENlOw086W #p2000","(52.3833691, 4.8822486)",ahn2_5_25ez1.tif,1
80.0,345.0,397.0,20131025,A1 13106 AMSTERDAM Marnixstraat 139 A http://t.co/eYUhuTZnrc #p2000,"(52.3833691, 4.8822486)",ahn2_5_25ez1.tif,1
82.0,345.0,398.0,20131025,B AMSTERDAM Elandsgracht 117 Meldkamer Ambulancedienst (Contact MKA: ) http://t.co/XuYY6KpAaG #p2000,"(52.369894, 4.8818115)",ahn2_5_25gn1.tif,1
82.0,345.0,398.0,20131025,A1 13160 AMSTERDAM Potgieterstraat Da Costastraat http://t.co/jGqp8x822G #p2000,"(52.3696751, 4.8741562)",ahn2_5_25gn1.tif,1
83.0,345.0,399.0,20131025,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) Leidse Square Hotel , Tesselschadestraat 23 AMSTERDAM Hotel [ ASD ] http://t.co/7U218rtUgO #p2000","(52.3626416, 4.8797125)",ahn2_5_25gn1.tif,1
87.0,345.0,402.0,20131025,B 13454 AMSTERDAM De Boelelaan 1117 VU 3B hematologie http://t.co/KSNK6dBF7U #p2000,"(52.3349075, 4.8731634)",ahn2_5_25dn2.tif,1
80.0,346.0,398.0,20131025,A1 13110 AMSTERDAM Burg Vening Meineszlaan 201 H http://t.co/onPbhJb1zj #p2000,"(52.3738007, 4.8909347)",ahn2_5_25gn1.tif,1
82.0,346.0,401.0,20131025,"HV 1 DIENSTVERLENING (AFHIJSEN SPOED) (+Inc,net: 1+) (ASSISTENTIE: CPA) , Europaplein 63 AMSTERDAM [ NET01 ... http://t.co/CAUSJiUFXt #p2000","(52.3428198, 4.892109)",ahn2_5_25gn1.tif,1
140.0,353.0,399.0,20131025,A1 13121 AMSTERDAM Maria Austriastraat 81 http://t.co/0ReYfzu1O0 #p2000,"(52.357889, 4.9934938)",ahn2_5_25gn2.tif,1
837.0,346.0,399.0,20131027,A1 13115 AMSTERDAM Kleine-Gartmanplantsoen 17 Little Buddha http://t.co/qfkP2l4fzw #p2000,"(52.3631335, 4.8839488)",ahn2_5_25gn1.tif,1
821.0,347.0,400.0,20131027,"HV 3 WATEROVERLAST (+Inc,net: 1+) , David Blesstraat 28 AMSTERDAM [ NET01 ASD ] http://t.co/6KbXx1RcuV #p2000","(52.3497374, 4.9014947)",ahn2_5_25gn1.tif,1
733.0,349.0,395.0,20131027,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , Het Hoogt 162 AMSTERDAM [ ASZ ] http://t.co/jmVZp3QRKu #p2000","(52.3952907, 4.9355392)",ahn2_5_25ez1.tif,1
235.0,427.0,342.0,20131027,PRIO 2 Wateroverlast : Shoeby Fashion : Oosterstraat : 30 8331HE Steenwijk 1231,"(52.7872938, 6.1179739)",ahn2_5_16gn1.tif,1
235.0,427.0,342.0,20131027,#MON | #Steenwijk | PRIO 2 Wateroverlast : Shoeby Fashion : Oosterstraat :  8331HE Steenwijk 1231 | http://t.co/HK98L1soXi #p2000,"(52.7872938, 6.1179739)",ahn2_5_16gn1.tif,1
235.0,427.0,342.0,20131027,17:22:44 P2 Wateroverlast : Shoeby Fashion : Oosterstraat : 30 8331HE #Steenwijk 1231,"(52.7872938, 6.1179739)",ahn2_5_16gn1.tif,1
273.0,436.0,401.0,20131027,PRIO 2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg : 190 -240 7412AT Deventer 2870 2885,"(52.2685201, 6.142616)",ahn2_5_27gz2.tif,1
273.0,436.0,401.0,20131027,9:43:24 P2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg : 190 -240 7412AT #Deventer 2870 2885,"(52.2685201, 6.142616)",ahn2_5_27gz2.tif,1
273.0,436.0,401.0,20131027,#MON | #Deventer | PRIO 2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg :  -240 7412AT Deventer 2870 288 | http://t.co/xoCEAzgjSv #p2000,"(52.268452, 6.1424)",ahn2_5_27gz2.tif,1
273.0,436.0,401.0,20131027,PRIO 2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg : 190 -240 7412AT Deventer 2830,"(52.2685201, 6.142616)",ahn2_5_27gz2.tif,1
273.0,436.0,401.0,20131027,9:31:07 P2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg : 190 -240 7412AT #Deventer 2830,"(52.2685201, 6.142616)",ahn2_5_27gz2.tif,1
273.0,436.0,401.0,20131027,#MON | #Deventer | PRIO 2 Wateroverlast : Huize Corel OMS 01029 : Zwolseweg :  -240 7412AT Deventer 2830 | http://t.co/FzVFZ0kbAA #p2000,"(52.268452, 6.1424)",ahn2_5_27gz2.tif,1
1652.0,344.0,400.0,20131028,"HV 3 STORMSCHADE , Zocherstraat 6 AMSTERDAM [ ALD ] http://t.co/EOXmy5wHGV #p2000","(52.357683, 4.8576315)",ahn2_5_25dn2.tif,1
1771.0,345.0,399.0,20131028,A1 13115 AMSTERDAM Leidseplein 26 th Stadsschouwburg http://t.co/kOIYkSOGlO #p2000,"(52.3638296, 4.8832418)",ahn2_5_25gn1.tif,1
1793.0,346.0,398.0,20131028,"HV 3 WATEROVERLAST (+Inc,net: 1+) , Eerste Goudsbloemdwstr 6 AMSTERDAM [ NET01 ASH ALH ] http://t.co/CGQXtqNTPG #p2000","(52.3738007, 4.8909347)",ahn2_5_25gn1.tif,1
1708.0,346.0,400.0,20131028,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , Saenredamstraat 51 AMSTERDAM [ ASD ] http://t.co/VK0pZ8drGH #p2000","(52.355647, 4.8876046)",ahn2_5_25gn1.tif,1
1698.0,347.0,398.0,20131028,"HV 3 STORMSCHADE (+Inc,net: reg.inmeld+) , Jodenbreestraat 25 AMSTERDAM [ ASN ] http://t.co/SDwLnbUujg #p2000","(52.3697682, 4.9008961)",ahn2_5_25gn1.tif,1
1151.0,347.0,447.0,20131028,@ippen_anneke @CorryBonne hwb je straks ook nog waterschade. Of de wind niet al genoeg was!,"(51.952301, 4.8419689)",ahn2_5_38bz2.tif,1
1167.0,402.0,297.0,20131028,P 1 OMS Handmelding 0261-4050 Greunshiem (nieuwbouw) TJOTTERSTRAAT 16 LEEUWARDEN 026133 http://t.co/6cSDuSs69B #p2000,"(53.1953632, 5.8204334)",ahn2_5_06cz1.tif,1
1850.0,408.0,391.0,20131028,PRIO 2 Wateroverlast : Prins Bernhardstraat : Oranjelaan : Nunspeet 7141,"(52.3826168, 5.7786679)",ahn2_5_27az1.tif,1
824.0,311.0,443.0,20131029,Delfland bespreekt het beleid voorkomen wateroverlast met alle gemeenten in zijn gebied. Samenwerking staat voorop! http://t.co/LdPYtMGDuN,"(52.01155714, 4.35512841)",ahn2_5_37en1.tif,1
850.0,346.0,398.0,20131029,"HV 3 WATEROVERLAST , Charlotte de Bourbonstr 54 AMSTERDAM [ AST ] http://t.co/cYQj9QsVQr #p2000","(52.3738007, 4.8909347)",ahn2_5_25gn1.tif,1
988.0,349.0,394.0,20131029,"""@AT5: De brandweer is  614 keer uitgerukt voor stormschade of wateroverlast http://t.co/I0qwc2jRqr""","(52.4028097, 4.9395657)",ahn2_5_25ez1.tif,1
1054.0,368.0,413.0,20131029,Hennepkwekerij aangetroffen na melding wateroverlast Kapittelweg #hilversum http://t.co/MPKhzFT0YM,"(52.22333, 5.17639)",ahn2_5_32an1.tif,1
2.0,341.0,397.0,20131030,A1 13161 AMSTERDAM Joop van Weezelhof 5 Bart Smit http://t.co/C4JRUz7Q60 #p2000,"(52.3810017, 4.8223688)",ahn2_5_25bz2.tif,1
34.0,313.0,436.0,20131031,Wateroverlast en stormen zijn geweest. #Brandweer #Haaglanden #VRH begint nu alvast preventief te blussen? http://t.co/Rw2mST0Y7z,"(52.06956041, 4.39021296)",ahn2_5_30gz2.tif,1
102.0,349.0,399.0,20131031,A2 13116 AMSTERDAM Valentijnkade 8 3 http://t.co/4NQd4cYnX1 #p2000,"(52.3581455, 4.9387064)",ahn2_5_25gn1.tif,1
80.0,345.0,394.0,20131101,"HV 3 WATEROVERLAST (+Inc,net: reg.inmeld+) , Rozijnenstraat 10 AMSTERDAM [ ASY ] http://t.co/HvzzTC4SpL #p2000","(52.4071154, 4.8850785)",ahn2_5_25ez1.tif,1
26.0,347.0,446.0,20131101,@gurdy64 balen. Hoop dat je niet teveel waterschade hebt. :-((,"(51.9542084, 4.8426022)",ahn2_5_38bz2.tif,1
13.0,429.0,374.0,20131101,Informatiemarkt �Wat te doen bij overstroming� http://t.co/0wMXf98g3p #Zwolle #Nieuws,"(52.51243656, 6.09032316)",ahn2_5_21gz1.tif,1
732.0,347.0,401.0,20131102,Ook goed: Melle Garschagen in #nrc over wateroverlast in Jakarta.,"(52.34833017, 4.89648322)",ahn2_5_25gn1.tif,1
970.0,343.0,399.0,20131103,A2 13197 AMSTERDAM Van Spilbergenstraat 140 1 http://t.co/cCidcBtFTy #p2000,"(52.3666268, 4.8517579)",ahn2_5_25dn2.tif,1
610.0,346.0,393.0,20131103,A1 13341 AMSTERDAM Mandarijnenstraat 28 http://t.co/qyHTzg85GE #p2000,"(52.409984, 4.896393)",ahn2_5_25ez1.tif,1
716.0,346.0,400.0,20131103,"HV 2 WATEROVERLAST (+Inc,net: reg.inmeld+) , Cornelis Trooststraat 67 AMSTERDAM [ ASD ] http://t.co/cWQUGQoHfL #p2000","(52.3502832, 4.8883156)",ahn2_5_25gn1.tif,1
696.0,346.0,401.0,20131103,A1 13123 AMSTERDAM Vincent van Goghstraat 1 Hospice Veerhuis http://t.co/bz78D3Basq #p2000,"(52.3488912, 4.8897287)",ahn2_5_25gn1.tif,1
1318.0,376.0,414.0,20131103,Wateroverlast winkelstraat Baarn #baarn http://t.co/SXGFwoRFWM,"(52.21167, 5.2875)",ahn2_5_32an2.tif,1
2204.0,422.0,410.0,20131103,PRIO 2 Wateroverlast : : Chamavenlaan : 96 7312HJ Apeldoorn 7732,"(52.204184, 5.9338799)",ahn2_5_33bz1.tif,1
1685.0,461.0,394.0,20131103,16:26:16 P2 Wateroverlast Otje van Potj HAARSTRAAT 156  #RIJSSEN 5131 Td/Afst:2:36min/0.739Km(ind) https://t.co/8cT18n5fPM,"(52.3089724, 6.5124852)",ahn2_5_28dz1.tif,1
214.0,488.0,403.0,20131103,"Slecht weer? Wateroverlast? Tornado? Ik heb net 2 uur gefietst, geen druppel #gelukismetdedommen","(52.20528147, 6.8693884)",ahn2_5_34fn2.tif,1
1287.0,490.0,390.0,20131103,VIDEO: Wateroverlast door regen en hagel in Oldenzaal; gevaarlijke situatie door zeep op de weg: http://t.co/Jqla1OTlsl,"(52.3116551, 6.9268283)",ahn2_5_28hn2.tif,1
