rain,radarX,radarY,date,latitude,longitude,labels,tiffile
267.0,341.0,397.0,2019-02-02,52.3808881,4.8234576,0,ahn2_5_25bz2.tif
27.0,351.0,402.0,2017-06-24,52.334634,4.9576615,0,ahn2_5_25gn2.tif
1010.0,306.0,436.0,2018-12-23,52.0703228,4.2958188,0,ahn2_5_30gz1.tif
103.0,308.0,437.0,2016-07-29,52.0574531,4.3215779,0,ahn2_5_30gz1.tif
35.0,355.0,387.0,2016-12-25,52.4557189,5.0381377,0,ahn2_5_25fn1.tif
900.0,317.0,422.0,2017-08-31,52.1857818,4.4528593,0,ahn2_5_30fz1.tif
850.0,319.0,454.0,2017-12-09,51.9068283,4.4562054,0,ahn2_5_37hn1.tif
93.0,365.0,406.0,2016-12-23,52.2905959,5.1540829,0,ahn2_5_25hz2.tif
144.0,430.0,373.0,2019-12-25,52.5152494,6.1029327,0,ahn2_5_21gz1.tif
1503.0,307.0,437.0,2019-12-09,52.0635368,4.3026783,0,ahn2_5_30gz1.tif
271.0,309.0,434.0,2017-10-21,52.0851675,4.339871,0,ahn2_5_30gz1.tif
117.0,310.0,436.0,2016-07-12,52.072246,4.3494943,0,ahn2_5_30gz1.tif
1175.0,315.0,453.0,2016-03-27,51.9163112,4.4012575,0,ahn2_5_37gn2.tif
247.0,318.0,429.0,2016-07-08,52.1244542,4.4574864,0,ahn2_5_30hn1.tif
658.0,322.0,452.0,2017-10-20,51.9223308,4.4886337,0,ahn2_5_37hn1.tif
72.0,333.0,364.0,2017-03-29,52.6721568,4.7527377,0,ahn2_5_19bn1.tif
23.0,333.0,437.0,2017-05-15,52.0439725,4.6581185,0,ahn2_5_31cz1.tif
31.0,364.0,474.0,2018-08-04,51.7032954,5.0489059,0,ahn2_5_44fz1.tif
1345.0,429.0,372.0,2019-03-07,52.521733,6.0963632,0,ahn2_5_21gz1.tif
204.0,453.0,289.0,2018-06-21,53.2170455,6.5688656,0,ahn2_5_07dn1.tif
23.0,305.0,438.0,2019-07-13,52.0516434,4.2755561,0,ahn2_5_30dz2.tif
540.0,307.0,435.0,2017-11-04,52.0763518,4.2988866,0,ahn2_5_30gz1.tif
1904.0,310.0,436.0,2019-07-31,52.072246,4.3494943,0,ahn2_5_30gz1.tif
1513.0,324.0,455.0,2018-12-07,51.8974228,4.5227282,0,ahn2_5_37hn2.tif
511.0,298.0,464.0,2018-02-01,51.833636,4.1434228,0,ahn2_5_37cz2.tif
301.0,347.0,396.0,2017-12-30,52.3837831,4.9141337,0,ahn2_5_25ez1.tif
1340.0,318.0,413.0,2016-08-19,52.2610484,4.4885587,0,ahn2_5_24hz1.tif
312.0,332.0,331.0,2018-06-06,52.9571426,4.7688171,0,ahn2_5_09dz1.tif
18.0,333.0,334.0,2017-02-17,52.932225,4.7850543,0,ahn2_5_14bn1.tif
1059.0,342.0,414.0,2016-06-15,52.2389394,4.8235576,0,ahn2_5_31bn2.tif
924.0,349.0,394.0,2018-09-22,52.4014354,4.9419677,0,ahn2_5_25ez1.tif
958.0,350.0,396.0,2017-09-29,52.388072,4.9495201,0,ahn2_5_25ez2.tif
400.0,399.0,444.0,2018-01-10,51.931545,5.5732393,0,ahn2_5_39ez2.tif
46.0,320.0,449.0,2018-08-13,51.9510476,4.4726003,0,ahn2_5_37fz1.tif
238.0,322.0,437.0,2017-11-16,52.0528633,4.5093911,0,ahn2_5_30hz1.tif
179.0,327.0,456.0,2017-09-17,51.8837215,4.5534795,0,ahn2_5_37hn2.tif
1621.0,305.0,435.0,2020-02-16,52.0780066,4.2697513,0,ahn2_5_30dz2.tif
22.0,321.0,423.0,2016-04-30,52.1745574,4.5081231,0,ahn2_5_30fz1.tif
387.0,324.0,442.0,2016-10-03,52.0085994,4.5307808,0,ahn2_5_37fn2.tif
268.0,348.0,400.0,2018-01-21,52.3554348,4.9155598,0,ahn2_5_25gn1.tif
664.0,323.0,455.0,2016-06-30,51.8985621,4.5107046,0,ahn2_5_37hn1.tif
449.0,365.0,430.0,2016-04-25,52.0845205,5.1159696,0,ahn2_5_31hz2.tif
11.0,343.0,397.0,2018-02-14,52.3812857,4.8489721,0,ahn2_5_25bz2.tif
1195.0,349.0,394.0,2017-12-10,52.3996627,4.9319499,0,ahn2_5_25ez1.tif
33.0,365.0,398.0,2018-02-10,52.3588393,5.1584042,0,ahn2_5_25hn2.tif
937.0,307.0,436.0,2016-11-20,52.0675728,4.2987883,0,ahn2_5_30gz1.tif
22.0,307.0,438.0,2019-12-30,52.0495522,4.3068077,0,ahn2_5_30gz1.tif
437.0,308.0,436.0,2016-06-17,52.070135,4.3194672,0,ahn2_5_30gz1.tif
885.0,313.0,420.0,2018-10-26,52.20276,4.4072996,0,ahn2_5_30ez2.tif
335.0,489.0,400.0,2016-07-13,52.2275177,6.8947028,0,ahn2_5_34fn2.tif
104.0,301.0,445.0,2016-12-11,51.9958923,4.2169145,0,ahn2_5_37bn1.tif
3265.0,305.0,436.0,2018-10-30,52.0735563,4.2782208,0,ahn2_5_30dz2.tif
13.0,307.0,436.0,2016-08-20,52.0685132,4.3072104,0,ahn2_5_30gz1.tif
646.0,307.0,437.0,2016-07-27,52.0654344,4.2998612,0,ahn2_5_30gz1.tif
173.0,312.0,452.0,2018-01-27,51.9277677,4.3533999,0,ahn2_5_37ez1.tif
59.0,313.0,451.0,2017-06-04,51.9358058,4.3701129,0,ahn2_5_37ez2.tif
746.0,314.0,436.0,2018-03-11,52.0638461,4.3988145,0,ahn2_5_30gz2.tif
1745.0,326.0,456.0,2019-11-28,51.8871967,4.5479533,0,ahn2_5_37hn2.tif
21.0,353.0,404.0,2019-11-23,52.3160924,4.9859224,0,ahn2_5_25gz2.tif
121.0,363.0,427.0,2017-06-03,52.1078112,5.0909256,0,ahn2_5_31hn1.tif
1497.0,375.0,393.0,2019-09-07,52.3954321,5.306914,0,ahn2_5_26az2.tif
438.0,313.0,444.0,2016-01-11,51.9966587,4.3751838,0,ahn2_5_37en2.tif
233.0,320.0,436.0,2018-08-08,52.063185,4.4777762,0,ahn2_5_30hz1.tif
655.0,320.0,453.0,2017-07-14,51.917147,4.4686097,0,ahn2_5_37hn1.tif
59.0,321.0,451.0,2019-12-30,51.935218,4.4888604,0,ahn2_5_37fz1.tif
168.0,322.0,452.0,2017-08-07,51.9273192,4.5008624,0,ahn2_5_37fz1.tif
91.0,323.0,455.0,2020-02-08,51.8964366,4.4989338,0,ahn2_5_37hn1.tif
776.0,326.0,449.0,2017-03-17,51.9472858,4.5542487,0,ahn2_5_37fz2.tif
2711.0,329.0,451.0,2017-09-14,51.9318468,4.5884289,0,ahn2_5_38az1.tif
211.0,309.0,438.0,2019-06-13,52.0524441,4.3313054,0,ahn2_5_30gz1.tif
185.0,311.0,433.0,2019-12-15,52.0965256,4.3640214,0,ahn2_5_30gn1.tif
570.0,307.0,437.0,2016-01-26,52.0627478,4.2982597,0,ahn2_5_30gz1.tif
113.0,318.0,435.0,2019-12-19,52.0697186,4.4580184,0,ahn2_5_30hz1.tif
428.0,333.0,369.0,2017-07-14,52.6304859,4.7465883,0,ahn2_5_19bz1.tif
279.0,350.0,398.0,2016-02-04,52.3651438,4.9469274,0,ahn2_5_25gn2.tif
69.0,335.0,457.0,2018-07-28,51.8678318,4.6665779,0,ahn2_5_38cn2.tif
311.0,410.0,349.0,2017-07-24,52.7412576,5.8545457,0,ahn2_5_16cz2.tif
296.0,321.0,458.0,2018-01-19,51.8739171,4.4718434,0,ahn2_5_37hn1.tif
109.0,405.0,353.0,2016-02-03,52.7094139,5.778121,0,ahn2_5_21an1.tif
254.0,307.0,438.0,2020-01-15,52.0559178,4.3069748,0,ahn2_5_30gz1.tif
394.0,314.0,432.0,2017-08-15,52.0981379,4.4023983,0,ahn2_5_30gn2.tif
369.0,344.0,490.0,2019-04-03,51.5801509,4.7543242,0,ahn2_5_50bn1.tif
140.0,364.0,426.0,2020-01-12,52.1189794,5.1077155,0,ahn2_5_31hn2.tif
911.0,370.0,394.0,2016-10-02,52.3870366,5.2400797,0,ahn2_5_26az1.tif
314.0,437.0,403.0,2018-11-11,52.2503694,6.1584898,0,ahn2_5_33en2.tif
60.0,298.0,442.0,2018-11-26,52.0220004,4.1694759,0,ahn2_5_37bn1.tif
635.0,306.0,435.0,2018-11-29,52.0792737,4.2957242,0,ahn2_5_30gz1.tif
56.0,317.0,452.0,2016-05-03,51.9296461,4.4305741,0,ahn2_5_37ez2.tif
94.0,366.0,427.0,2019-02-11,52.1077474,5.1328782,0,ahn2_5_31hn2.tif
872.0,306.0,438.0,2016-09-04,52.0530202,4.2884481,0,ahn2_5_30dz2.tif
58.0,298.0,456.0,2019-05-30,51.9036473,4.1639926,0,ahn2_5_37dn1.tif
513.0,311.0,445.0,2017-09-18,51.9932701,4.3514388,0,ahn2_5_37en1.tif
427.0,322.0,454.0,2019-04-08,51.905827,4.4867883,0,ahn2_5_37hn1.tif
72.0,346.0,398.0,2016-01-10,52.3731571,4.8940257,0,ahn2_5_25gn1.tif
194.0,367.0,408.0,2019-12-20,52.2725163,5.1702646,0,ahn2_5_26cz1.tif
84.0,343.0,408.0,2016-05-16,52.2851241,4.8313256,0,ahn2_5_25dz2.tif
39.0,345.0,396.0,2017-08-23,52.3899901,4.8763882,0,ahn2_5_25ez1.tif
1905.0,410.0,438.0,2017-10-05,51.9724023,5.7303639,0,ahn2_5_39fz2.tif
181.0,313.0,451.0,2019-01-11,51.9383464,4.3687029,0,ahn2_5_37ez1.tif
22.0,320.0,453.0,2019-08-26,51.9202517,4.4676817,0,ahn2_5_37hn1.tif
918.0,324.0,454.0,2019-12-22,51.9083695,4.521297,0,ahn2_5_37hn2.tif
18.0,308.0,438.0,2016-12-12,52.052831,4.3193842,0,ahn2_5_30gz1.tif
565.0,321.0,456.0,2019-09-27,51.8902552,4.4768157,0,ahn2_5_37hn1.tif
927.0,321.0,456.0,2016-06-22,51.892875,4.4810826,0,ahn2_5_37hn1.tif
114.0,342.0,397.0,2016-08-06,52.384057,4.8379587,0,ahn2_5_25bz2.tif
232.0,373.0,422.0,2019-01-28,52.1409324,5.2390353,0,ahn2_5_32cn1.tif
52.0,375.0,303.0,2017-10-04,53.1621771,5.4294443,0,ahn2_5_05dz2.tif
609.0,479.0,397.0,2019-12-11,52.2598057,6.7505381,0,ahn2_5_28gz2.tif
236.0,309.0,437.0,2016-10-01,52.0620014,4.328557,0,ahn2_5_30gz1.tif
20.0,312.0,429.0,2019-06-11,52.1253894,4.3737364,0,ahn2_5_30gn2.tif
21.0,332.0,455.0,2017-11-08,51.8949426,4.6310137000000005,0,ahn2_5_38cn1.tif
53.0,348.0,384.0,2019-10-22,52.4931544,4.9422809,0,ahn2_5_19gz1.tif
1358.0,308.0,437.0,2019-07-20,52.0581004,4.3215916,0,ahn2_5_30gz1.tif
90.0,311.0,452.0,2017-02-15,51.9316388,4.3428705,0,ahn2_5_37ez1.tif
1226.0,318.0,427.0,2019-10-16,52.1406324,4.469976,0,ahn2_5_30hn1.tif
2370.0,366.0,359.0,2016-03-02,52.6870477,5.2251901,0,ahn2_5_20an1.tif
835.0,424.0,361.0,2019-10-13,52.6228877,6.0462899,0,ahn2_5_21bz2.tif
216.0,452.0,370.0,2016-04-13,52.5167082,6.4206848,0,ahn2_5_22cz2.tif
13.0,321.0,456.0,2017-10-01,51.892875,4.4810826,0,ahn2_5_37hn1.tif
417.0,325.0,448.0,2018-09-06,51.9573495,4.5349303,0,ahn2_5_37fz2.tif
1330.0,366.0,431.0,2016-01-27,52.0730984,5.1287285,0,ahn2_5_31hz2.tif
236.0,368.0,408.0,2016-04-28,52.2682301,5.1840111,0,ahn2_5_26cz1.tif
232.0,305.0,433.0,2019-09-05,52.0954608,4.2752403,0,ahn2_5_30dn2.tif
1020.0,309.0,437.0,2018-12-23,52.0592842,4.3242757,0,ahn2_5_30gz1.tif
1328.0,312.0,454.0,2016-11-10,51.9128572,4.3550995,0,ahn2_5_37gn1.tif
787.0,313.0,427.0,2016-02-21,52.1480915,4.3996746,0,ahn2_5_30ez2.tif
100.0,317.0,451.0,2017-11-21,51.9342016,4.4259694,0,ahn2_5_37ez2.tif
27.0,342.0,398.0,2016-06-25,52.3693518,4.8376856,0,ahn2_5_25dn2.tif
11.0,365.0,432.0,2019-07-08,52.0646616,5.1141212,0,ahn2_5_31hz2.tif
1044.0,366.0,414.0,2019-11-02,52.2189125,5.1557749,0,ahn2_5_31fn2.tif
25.0,305.0,437.0,2017-07-19,52.0652356,4.2737746,0,ahn2_5_30dz2.tif
413.0,305.0,440.0,2016-11-14,52.0338237,4.2666127,0,ahn2_5_30dz2.tif
175.0,309.0,441.0,2017-07-22,52.0300748,4.3217483,0,ahn2_5_37en1.tif
240.0,318.0,454.0,2018-01-27,51.9082217,4.4427965,0,ahn2_5_37hn1.tif
90.0,322.0,451.0,2017-10-19,51.935437,4.4903005,0,ahn2_5_37fz1.tif
253.0,333.0,461.0,2019-09-27,51.8358784,4.6352409,0,ahn2_5_38cz1.tif
368.0,333.0,461.0,2017-12-30,51.8358784,4.6352409,0,ahn2_5_38cz1.tif
270.0,348.0,382.0,2017-08-31,52.5089608,4.9440072,0,ahn2_5_19gz1.tif
31.0,348.0,382.0,2016-03-23,52.5089608,4.9440072,0,ahn2_5_19gz1.tif
5499.0,366.0,415.0,2019-07-12,52.2091553,5.1576397,0,ahn2_5_31fn2.tif
684.0,370.0,425.0,2016-11-02,52.124072,5.1959994,0,ahn2_5_32cn1.tif
51.0,421.0,441.0,2016-09-03,51.9424323,5.882434,0,ahn2_5_40az2.tif
342.0,494.0,400.0,2017-04-16,52.2209262,6.961017,0,ahn2_5_35an1.tif
756.0,494.0,400.0,2019-07-12,52.2209262,6.961017,0,ahn2_5_35an1.tif
34.0,306.0,437.0,2017-08-04,52.0626649,4.284295,0,ahn2_5_30dz2.tif
1387.0,309.0,435.0,2019-11-11,52.0774035,4.3340716,0,ahn2_5_30gz1.tif
2185.0,309.0,435.0,2020-02-23,52.0767488,4.3322197,0,ahn2_5_30gz1.tif
69.0,313.0,420.0,2016-04-11,52.2034511,4.4060994,0,ahn2_5_30en2.tif
362.0,317.0,453.0,2020-01-08,51.9189415,4.4183141,0,ahn2_5_37gn2.tif
620.0,324.0,447.0,2019-08-14,51.9638935,4.5300188,0,ahn2_5_37fz2.tif
2180.0,326.0,449.0,2018-04-29,51.9422958,4.5591553000000005,0,ahn2_5_37fz2.tif
12.0,339.0,385.0,2018-08-11,52.4860711,4.8031692,0,ahn2_5_25bn2.tif
21.0,346.0,397.0,2016-04-13,52.3823634,4.8945386,0,ahn2_5_25ez1.tif
20.0,311.0,443.0,2017-04-23,52.0071777,4.3547297,0,ahn2_5_37en1.tif
65.0,314.0,433.0,2018-12-06,52.0893619,4.3977324,0,ahn2_5_30gz2.tif
27.0,320.0,453.0,2018-10-08,51.9126813,4.4613865,0,ahn2_5_37hn1.tif
31.0,322.0,460.0,2018-08-23,51.8524428,4.4891478,0,ahn2_5_37hz1.tif
17.0,345.0,399.0,2017-06-04,52.3602413,4.880062,0,ahn2_5_25gn1.tif
15.0,345.0,406.0,2018-06-06,52.3064149,4.8624813,0,ahn2_5_25dz2.tif
118.0,346.0,401.0,2018-12-19,52.3474651,4.8909167,0,ahn2_5_25gn1.tif
756.0,442.0,321.0,2016-08-28,52.9546129,6.3552078,0,ahn2_5_12cz1.tif
71.0,304.0,437.0,2019-01-25,52.0661805,4.2550243,0,ahn2_5_30dz2.tif
76.0,308.0,436.0,2018-12-04,52.0713957,4.3118084,0,ahn2_5_30gz1.tif
536.0,321.0,453.0,2017-02-20,51.9184564,4.4773466,0,ahn2_5_37hn1.tif
347.0,325.0,449.0,2019-08-02,51.9450035,4.5455205,0,ahn2_5_37fz2.tif
141.0,305.0,431.0,2016-04-11,52.1116845,4.283766,0,ahn2_5_30dn2.tif
54.0,307.0,433.0,2017-07-27,52.0923498,4.3070433,0,ahn2_5_30gn1.tif
521.0,315.0,515.0,2018-03-09,51.3922451,4.3358404,0,ahn2_5_49gz1.tif
251.0,318.0,413.0,2016-04-10,52.2650862,4.4864702,0,ahn2_5_24hz1.tif
740.0,320.0,425.0,2020-02-27,52.1539666,4.4987379,0,ahn2_5_30fz1.tif
187.0,332.0,497.0,2018-01-24,51.5351144,4.5789945,0,ahn2_5_49fn2.tif
69.0,333.0,461.0,2019-02-01,51.8372925,4.6371036,0,ahn2_5_38cz1.tif
84.0,333.0,461.0,2020-02-08,51.8372925,4.6371036,0,ahn2_5_38cz1.tif
862.0,343.0,397.0,2020-01-14,52.3838052,4.8524921,0,ahn2_5_25bz2.tif
357.0,344.0,399.0,2019-01-12,52.3627535,4.8590895,0,ahn2_5_25dn2.tif
79.0,347.0,400.0,2016-03-03,52.3485745,4.9021936,0,ahn2_5_25gn1.tif
146.0,348.0,393.0,2017-11-22,52.4133845,4.9220936,0,ahn2_5_25ez1.tif
131.0,349.0,380.0,2016-12-23,52.5222753,4.9623354,0,ahn2_5_19gz2.tif
453.0,369.0,488.0,2017-09-29,51.5787463,5.0980195,0,ahn2_5_50fn1.tif
1578.0,376.0,415.0,2019-09-29,52.2030164,5.2969473,0,ahn2_5_32az2.tif
405.0,479.0,394.0,2019-08-15,52.2907467,6.7589633,0,ahn2_5_28gz2.tif
41.0,303.0,437.0,2017-06-15,52.0634915,4.2418648,0,ahn2_5_30dz2.tif
218.0,303.0,438.0,2018-01-29,52.055701,4.2399089,0,ahn2_5_30dz2.tif
87.0,307.0,438.0,2016-08-01,52.055433,4.3040994,0,ahn2_5_30gz1.tif
180.0,317.0,451.0,2017-07-22,51.9390119,4.4264095,0,ahn2_5_37ez2.tif
3084.0,329.0,449.0,2017-07-12,51.9412056,4.5993301,0,ahn2_5_38az1.tif
234.0,333.0,426.0,2016-11-04,52.1428503,4.6767965,0,ahn2_5_31cn2.tif
532.0,337.0,464.0,2016-01-02,51.808938,4.6843401,0,ahn2_5_44an2.tif
26.0,343.0,397.0,2016-06-25,52.3840024,4.8499899,0,ahn2_5_25bz2.tif
458.0,344.0,398.0,2017-05-29,52.376249,4.8591411,0,ahn2_5_25bz2.tif
149.0,404.0,393.0,2019-02-04,52.3631651,5.717103,0,ahn2_5_26hn2.tif
182.0,482.0,398.0,2016-02-03,52.2519637,6.7983081,0,ahn2_5_34fn1.tif
211.0,309.0,437.0,2016-07-08,52.0605078,4.3266729,0,ahn2_5_30gz1.tif
32.0,310.0,445.0,2017-10-02,51.9937634,4.3412022,0,ahn2_5_37en1.tif
2412.0,320.0,452.0,2016-08-21,51.9215321,4.4649875,0,ahn2_5_37hn1.tif
288.0,322.0,425.0,2016-11-03,52.1585035,4.5275549,0,ahn2_5_30fz2.tif
293.0,322.0,451.0,2019-06-08,51.933049,4.4899719,0,ahn2_5_37fz1.tif
141.0,442.0,414.0,2018-06-21,52.1509607,6.2135477,0,ahn2_5_33fz1.tif
73.0,305.0,435.0,2016-06-21,52.0780189,4.2729459,0,ahn2_5_30dz2.tif
188.0,314.0,435.0,2017-10-29,52.0782159,4.3966514,0,ahn2_5_30gz2.tif
28.0,314.0,435.0,2019-05-12,52.0782159,4.3966514,0,ahn2_5_30gz2.tif
191.0,314.0,453.0,2017-06-02,51.9180703,4.3784076,0,ahn2_5_37gn2.tif
197.0,325.0,448.0,2019-05-02,51.9549928,4.5339449,0,ahn2_5_37fz2.tif
114.0,454.0,289.0,2020-02-12,53.2145183,6.5817761,0,ahn2_5_07dn1.tif
63.0,339.0,388.0,2016-01-05,52.4602603,4.8089688,0,ahn2_5_25bn2.tif
22.0,314.0,454.0,2019-12-10,51.9118277,4.3835787,0,ahn2_5_37gn2.tif
393.0,306.0,437.0,2019-12-11,52.0631968,4.2940967,0,ahn2_5_30gz1.tif
140.0,320.0,456.0,2016-03-06,51.8941047,4.467313,0,ahn2_5_37hn1.tif
217.0,322.0,452.0,2018-05-23,51.9196695,4.4902662,0,ahn2_5_37hn1.tif
329.0,346.0,397.0,2020-01-03,52.3809448,4.8901435,0,ahn2_5_25ez1.tif
81.0,421.0,439.0,2016-05-18,51.9551674,5.8803244,0,ahn2_5_40az2.tif
71.0,427.0,434.0,2020-01-17,51.9949805,5.9701598,0,ahn2_5_40bn2.tif
551.0,305.0,437.0,2019-06-06,52.0592225,4.2776282,0,ahn2_5_30dz2.tif
919.0,305.0,437.0,2017-06-06,52.0648943,4.2728497,0,ahn2_5_30dz2.tif
193.0,311.0,461.0,2019-11-04,51.8504242,4.329311,0,ahn2_5_37gz1.tif
888.0,317.0,453.0,2016-10-19,51.9198893,4.4181619,0,ahn2_5_37gn2.tif
109.0,320.0,451.0,2018-07-28,51.9318937,4.4682628,0,ahn2_5_37fz1.tif
523.0,322.0,456.0,2018-04-14,51.8913336,4.4918073,0,ahn2_5_37hn1.tif
89.0,328.0,451.0,2017-10-08,51.9290376,4.5775473,0,ahn2_5_37fz2.tif
149.0,345.0,407.0,2017-04-27,52.2934447,4.8643494,0,ahn2_5_25dz2.tif
1228.0,415.0,437.0,2019-12-24,51.9795384,5.797854,0,ahn2_5_40az1.tif
752.0,305.0,432.0,2019-12-14,52.1061186,4.2797194,0,ahn2_5_30dn2.tif
5746.0,363.0,431.0,2016-06-23,52.0701572,5.0933479,0,ahn2_5_31hz1.tif
74.0,365.0,403.0,2020-02-03,52.3113351,5.1518186,0,ahn2_5_25hz2.tif
297.0,307.0,441.0,2018-01-20,52.0281932,4.3037438,0,ahn2_5_37en1.tif
39.0,308.0,437.0,2019-03-31,52.0595268,4.320289,0,ahn2_5_30gz1.tif
1135.0,316.0,421.0,2016-02-14,52.1895309,4.4460014,0,ahn2_5_30fz1.tif
249.0,321.0,452.0,2018-04-15,51.9211253,4.4860467,0,ahn2_5_37hn1.tif
708.0,326.0,456.0,2019-10-02,51.8829424,4.5450696,0,ahn2_5_37hn2.tif
22.0,382.0,474.0,2018-11-02,51.6869704,5.3007018,0,ahn2_5_45cn2.tif
54.0,303.0,437.0,2019-02-21,52.0671559,4.2467806,0,ahn2_5_30dz2.tif
3243.0,305.0,441.0,2018-04-30,52.0331741,4.2759703,0,ahn2_5_30dz2.tif
63.0,309.0,435.0,2019-12-21,52.0823032,4.3305978,0,ahn2_5_30gz1.tif
1543.0,314.0,434.0,2017-12-08,52.0842778,4.3970716,0,ahn2_5_30gz2.tif
1405.0,302.0,438.0,2019-10-06,52.055608,4.2317138,0,ahn2_5_30dz2.tif
669.0,314.0,434.0,2019-09-08,52.0846239,4.4008283,0,ahn2_5_30gz2.tif
537.0,316.0,450.0,2019-03-13,51.9430205,4.4100049,0,ahn2_5_37ez2.tif
28.0,320.0,424.0,2019-11-29,52.1666915,4.503162,0,ahn2_5_30fz1.tif
244.0,321.0,453.0,2019-12-17,51.911982,4.4818106,0,ahn2_5_37hn1.tif
267.0,321.0,456.0,2019-01-08,51.8908807,4.4762093,0,ahn2_5_37hn1.tif
11.0,322.0,451.0,2019-02-03,51.932077,4.4958996,0,ahn2_5_37fz1.tif
25.0,343.0,391.0,2019-12-21,52.4343868,4.8534363,0,ahn2_5_25bn2.tif
739.0,309.0,437.0,2016-10-20,52.0576908,4.3320128,0,ahn2_5_30gz1.tif
60.0,320.0,453.0,2018-07-31,51.9127252,4.4616077,0,ahn2_5_37hn1.tif
1020.0,340.0,453.0,2016-10-03,51.9020241,4.7428363,0,ahn2_5_38dn1.tif
505.0,348.0,397.0,2018-11-11,52.3781016,4.9142508,0,ahn2_5_25ez1.tif
973.0,349.0,399.0,2019-08-14,52.3589059,4.9270384,0,ahn2_5_25gn1.tif
1856.0,352.0,403.0,2019-11-12,52.3237114,4.9746355,0,ahn2_5_25gn2.tif
677.0,432.0,422.0,2019-01-27,52.0968372,6.0593286,0,ahn2_5_33gn1.tif
1587.0,304.0,436.0,2018-09-23,52.0722302,4.2663218,0,ahn2_5_30dz2.tif
502.0,308.0,432.0,2018-03-30,52.1055157,4.3258814,0,ahn2_5_30gn1.tif
201.0,320.0,450.0,2016-04-23,51.9388619,4.4708936,0,ahn2_5_37fz1.tif
1727.0,322.0,451.0,2016-05-30,51.9314811,4.5003937,0,ahn2_5_37fz1.tif
212.0,325.0,449.0,2018-09-24,51.9458972,4.5385512,0,ahn2_5_37fz2.tif
805.0,331.0,438.0,2016-02-08,52.0403346,4.6398562,0,ahn2_5_31cz1.tif
143.0,366.0,427.0,2018-08-23,52.106697025682,5.1353293563693,0,ahn2_5_31hn2.tif
153.0,367.0,487.0,2019-11-19,51.5946011,5.0765595,0,ahn2_5_44hz1.tif
28.0,304.0,439.0,2019-09-18,52.0431156,4.2625755,0,ahn2_5_30dz2.tif
1678.0,305.0,431.0,2020-02-16,52.1111774,4.2823971,0,ahn2_5_30dn2.tif
47.0,311.0,435.0,2018-06-28,52.0800964,4.3611585,0,ahn2_5_30gz1.tif
498.0,319.0,454.0,2019-11-18,51.911256,4.4485777,0,ahn2_5_37hn1.tif
191.0,321.0,456.0,2018-01-20,51.8919697,4.4732681,0,ahn2_5_37hn1.tif
685.0,326.0,449.0,2016-08-03,51.9431389,4.5474899,0,ahn2_5_37fz2.tif
673.0,341.0,400.0,2017-09-09,52.3590589,4.8238964,0,ahn2_5_25dn2.tif
26.0,348.0,400.0,2019-08-05,52.3487942,4.918635,0,ahn2_5_25gn1.tif
737.0,376.0,414.0,2019-10-08,52.212249,5.2882962,0,ahn2_5_32an2.tif
151.0,397.0,513.0,2019-11-02,51.3490748,5.4566512,0,ahn2_5_57bn2.tif
293.0,309.0,437.0,2018-04-25,52.0572777,4.3250525,0,ahn2_5_30gz1.tif
92.0,309.0,438.0,2020-01-06,52.0555336,4.3318127,0,ahn2_5_30gz1.tif
31.0,309.0,438.0,2017-08-26,52.0555336,4.3318127,0,ahn2_5_30gz1.tif
1642.0,312.0,452.0,2016-11-17,51.9338635,4.3504822,0,ahn2_5_37ez1.tif
1014.0,321.0,456.0,2017-08-15,51.8880871,4.4780143,0,ahn2_5_37hn1.tif
526.0,333.0,426.0,2018-12-09,52.1416432,4.6748582,0,ahn2_5_31cn2.tif
2702.0,342.0,397.0,2016-10-02,52.3788273,4.8384355,0,ahn2_5_25bz2.tif
848.0,308.0,438.0,2020-02-02,52.0542926,4.3199909,0,ahn2_5_30gz1.tif
155.0,309.0,437.0,2016-02-24,52.0592759,4.325355,0,ahn2_5_30gz1.tif
871.0,313.0,451.0,2016-01-12,51.936183,4.3669633,0,ahn2_5_37ez1.tif
572.0,319.0,451.0,2020-02-03,51.9351347,4.4571897,0,ahn2_5_37fz1.tif
158.0,323.0,451.0,2017-12-28,51.9274884,4.5124805,0,ahn2_5_37fz1.tif
55.0,363.0,429.0,2017-05-25,52.0951844,5.0914616,0,ahn2_5_31hn1.tif
757.0,305.0,440.0,2016-03-25,52.0393654,4.26865,0,ahn2_5_30dz2.tif
234.0,308.0,435.0,2018-08-23,52.0750765,4.3142582,0,ahn2_5_30gz1.tif
166.0,318.0,453.0,2016-04-04,51.9173915,4.4338491,0,ahn2_5_37gn2.tif
126.0,318.0,454.0,2017-08-18,51.9131708,4.4411657,0,ahn2_5_37gn2.tif
86.0,320.0,451.0,2019-08-31,51.9329103,4.4748316,0,ahn2_5_37fz1.tif
319.0,321.0,458.0,2019-09-30,51.8702102,4.4678309,0,ahn2_5_37hn1.tif
21.0,330.0,365.0,2017-08-26,52.6700877,4.7004366,0,ahn2_5_19an2.tif
618.0,439.0,432.0,2018-05-01,52.0056778,6.1436573,0,ahn2_5_40en2.tif
55.0,308.0,437.0,2016-03-20,52.0613877,4.3193259,0,ahn2_5_30gz1.tif
324.0,313.0,460.0,2018-12-10,51.8653642,4.3551529,0,ahn2_5_37gn1.tif
139.0,343.0,401.0,2019-08-01,52.3499533,4.8409345,0,ahn2_5_25dn2.tif
